wE	aE	wRK	aRK
0.028855	0.200574	0.028588	0.199790
0.028659	0.200577	0.028393	0.199793
0.028464	0.200580	0.028199	0.199796
0.028268	0.200583	0.028004	0.199799
0.028073	0.200585	0.027809	0.199802
0.027878	0.200588	0.027614	0.199804
0.027682	0.200591	0.027420	0.199807
0.027487	0.200594	0.027225	0.199810
0.027291	0.200597	0.027030	0.199812
0.027096	0.200599	0.026836	0.199815
0.026900	0.200602	0.026641	0.199818
0.026705	0.200605	0.026446	0.199820
0.026509	0.200607	0.026251	0.199823
0.026314	0.200610	0.026057	0.199826
0.026118	0.200613	0.025862	0.199828
0.025923	0.200615	0.025667	0.199831
0.025727	0.200618	0.025473	0.199833
0.025532	0.200620	0.025278	0.199836
0.025336	0.200623	0.025083	0.199839
0.025141	0.200626	0.024888	0.199841
0.024945	0.200628	0.024694	0.199844
0.024750	0.200631	0.024499	0.199846
0.024554	0.200633	0.024304	0.199848
0.024359	0.200635	0.024109	0.199851
0.024163	0.200638	0.023915	0.199853
0.023968	0.200640	0.023720	0.199856
0.023772	0.200643	0.023525	0.199858
0.023577	0.200645	0.023330	0.199860
0.023381	0.200647	0.023136	0.199863
0.023186	0.200650	0.022941	0.199865
0.022990	0.200652	0.022746	0.199867
0.022795	0.200654	0.022551	0.199869
0.022599	0.200657	0.022356	0.199872
0.022404	0.200659	0.022162	0.199874
0.022208	0.200661	0.021967	0.199876
0.022013	0.200663	0.021772	0.199878
0.021817	0.200666	0.021577	0.199881
0.021622	0.200668	0.021383	0.199883
0.021426	0.200670	0.021188	0.199885
0.021231	0.200672	0.020993	0.199887
0.021035	0.200674	0.020798	0.199889
0.020839	0.200676	0.020603	0.199891
0.020644	0.200678	0.020409	0.199893
0.020448	0.200680	0.020214	0.199895
0.020253	0.200683	0.020019	0.199897
0.020057	0.200685	0.019824	0.199899
0.019862	0.200687	0.019629	0.199901
0.019666	0.200689	0.019435	0.199903
0.019471	0.200691	0.019240	0.199905
0.019275	0.200692	0.019045	0.199907
0.019079	0.200694	0.018850	0.199909
0.018884	0.200696	0.018655	0.199911
0.018688	0.200698	0.018461	0.199913
0.018493	0.200700	0.018266	0.199914
0.018297	0.200702	0.018071	0.199916
0.018102	0.200704	0.017876	0.199918
0.017906	0.200706	0.017681	0.199920
0.017710	0.200707	0.017487	0.199922
0.017515	0.200709	0.017292	0.199923
0.017319	0.200711	0.017097	0.199925
0.017124	0.200713	0.016902	0.199927
0.016928	0.200714	0.016707	0.199928
0.016733	0.200716	0.016512	0.199930
0.016537	0.200718	0.016318	0.199932
0.016341	0.200719	0.016123	0.199933
0.016146	0.200721	0.015928	0.199935
0.015950	0.200723	0.015733	0.199936
0.015755	0.200724	0.015538	0.199938
0.015559	0.200726	0.015343	0.199940
0.015363	0.200727	0.015149	0.199941
0.015168	0.200729	0.014954	0.199943
0.014972	0.200730	0.014759	0.199944
0.014777	0.200732	0.014564	0.199946
0.014581	0.200733	0.014369	0.199947
0.014386	0.200735	0.014174	0.199948
0.014190	0.200736	0.013980	0.199950
0.013994	0.200738	0.013785	0.199951
0.013799	0.200739	0.013590	0.199953
0.013603	0.200740	0.013395	0.199954
0.013407	0.200742	0.013200	0.199955
0.013212	0.200743	0.013005	0.199957
0.013016	0.200744	0.012810	0.199958
0.012821	0.200746	0.012616	0.199959
0.012625	0.200747	0.012421	0.199960
0.012429	0.200748	0.012226	0.199962
0.012234	0.200750	0.012031	0.199963
0.012038	0.200751	0.011836	0.199964
0.011843	0.200752	0.011641	0.199965
0.011647	0.200753	0.011446	0.199966
0.011451	0.200754	0.011252	0.199968
0.011256	0.200755	0.011057	0.199969
0.011060	0.200757	0.010862	0.199970
0.010864	0.200758	0.010667	0.199971
0.010669	0.200759	0.010472	0.199972
0.010473	0.200760	0.010277	0.199973
0.010278	0.200761	0.010082	0.199974
0.010082	0.200762	0.009888	0.199975
0.009886	0.200763	0.009693	0.199976
0.009691	0.200764	0.009498	0.199977
0.009495	0.200765	0.009303	0.199978
0.009299	0.200766	0.009108	0.199979
0.009104	0.200767	0.008913	0.199980
0.008908	0.200768	0.008718	0.199980
0.008713	0.200769	0.008523	0.199981
0.008517	0.200769	0.008329	0.199982
0.008321	0.200770	0.008134	0.199983
0.008126	0.200771	0.007939	0.199984
0.007930	0.200772	0.007744	0.199985
0.007734	0.200773	0.007549	0.199985
0.007539	0.200774	0.007354	0.199986
0.007343	0.200774	0.007159	0.199987
0.007147	0.200775	0.006964	0.199988
0.006952	0.200776	0.006770	0.199988
0.006756	0.200776	0.006575	0.199989
0.006561	0.200777	0.006380	0.199990
0.006365	0.200778	0.006185	0.199990
0.006169	0.200778	0.005990	0.199991
0.005974	0.200779	0.005795	0.199991
0.005778	0.200780	0.005600	0.199992
0.005582	0.200780	0.005405	0.199993
0.005387	0.200781	0.005210	0.199993
0.005191	0.200781	0.005016	0.199994
0.004995	0.200782	0.004821	0.199994
0.004800	0.200782	0.004626	0.199995
0.004604	0.200783	0.004431	0.199995
0.004408	0.200783	0.004236	0.199995
0.004213	0.200784	0.004041	0.199996
0.004017	0.200784	0.003846	0.199996
0.003822	0.200784	0.003651	0.199997
0.003626	0.200785	0.003456	0.199997
0.003430	0.200785	0.003262	0.199997
0.003235	0.200786	0.003067	0.199998
0.003039	0.200786	0.002872	0.199998
0.002843	0.200786	0.002677	0.199998
0.002648	0.200786	0.002482	0.199998
0.002452	0.200787	0.002287	0.199999
0.002256	0.200787	0.002092	0.199999
0.002061	0.200787	0.001897	0.199999
0.001865	0.200787	0.001702	0.199999
0.001669	0.200788	0.001507	0.199999
0.001474	0.200788	0.001313	0.200000
0.001278	0.200788	0.001118	0.200000
0.001082	0.200788	0.000923	0.200000
0.000887	0.200788	0.000728	0.200000
0.000691	0.200788	0.000533	0.200000
0.000495	0.200788	0.000338	0.200000
0.000300	0.200788	0.000143	0.200000
0.000104	0.200788	-0.000052	0.200000
-0.000091	0.200788	-0.000247	0.200000
-0.000287	0.200788	-0.000441	0.200000
-0.000483	0.200788	-0.000636	0.200000
-0.000678	0.200788	-0.000831	0.200000
-0.000874	0.200788	-0.001026	0.200000
-0.001070	0.200788	-0.001221	0.200000
-0.001265	0.200788	-0.001416	0.199999
-0.001461	0.200788	-0.001611	0.199999
-0.001657	0.200788	-0.001806	0.199999
-0.001852	0.200788	-0.002001	0.199999
-0.002048	0.200787	-0.002196	0.199999
-0.002244	0.200787	-0.002390	0.199999
-0.002439	0.200787	-0.002585	0.199998
-0.002635	0.200787	-0.002780	0.199998
-0.002831	0.200786	-0.002975	0.199998
-0.003026	0.200786	-0.003170	0.199997
-0.003222	0.200786	-0.003365	0.199997
-0.003418	0.200786	-0.003560	0.199997
-0.003613	0.200785	-0.003755	0.199996
-0.003809	0.200785	-0.003950	0.199996
-0.004005	0.200785	-0.004144	0.199996
-0.004200	0.200784	-0.004339	0.199995
-0.004396	0.200784	-0.004534	0.199995
-0.004591	0.200783	-0.004729	0.199994
-0.004787	0.200783	-0.004924	0.199994
-0.004983	0.200782	-0.005119	0.199993
-0.005178	0.200782	-0.005314	0.199993
-0.005374	0.200781	-0.005509	0.199992
-0.005570	0.200781	-0.005704	0.199992
-0.005765	0.200780	-0.005898	0.199991
-0.005961	0.200780	-0.006093	0.199990
-0.006157	0.200779	-0.006288	0.199990
-0.006352	0.200778	-0.006483	0.199989
-0.006548	0.200778	-0.006678	0.199989
-0.006744	0.200777	-0.006873	0.199988
-0.006939	0.200776	-0.007068	0.199987
-0.007135	0.200776	-0.007263	0.199986
-0.007330	0.200775	-0.007458	0.199986
-0.007526	0.200774	-0.007652	0.199985
-0.007722	0.200774	-0.007847	0.199984
-0.007917	0.200773	-0.008042	0.199983
-0.008113	0.200772	-0.008237	0.199983
-0.008309	0.200771	-0.008432	0.199982
-0.008504	0.200770	-0.008627	0.199981
-0.008700	0.200769	-0.008822	0.199980
-0.008896	0.200769	-0.009017	0.199979
-0.009091	0.200768	-0.009211	0.199978
-0.009287	0.200767	-0.009406	0.199977
-0.009482	0.200766	-0.009601	0.199976
-0.009678	0.200765	-0.009796	0.199975
-0.009874	0.200764	-0.009991	0.199974
-0.010069	0.200763	-0.010186	0.199973
-0.010265	0.200762	-0.010381	0.199972
-0.010461	0.200761	-0.010575	0.199971
-0.010656	0.200760	-0.010770	0.199970
-0.010852	0.200759	-0.010965	0.199969
-0.011047	0.200758	-0.011160	0.199968
-0.011243	0.200757	-0.011355	0.199967
-0.011439	0.200756	-0.011550	0.199966
-0.011634	0.200754	-0.011745	0.199965
-0.011830	0.200753	-0.011940	0.199963
-0.012026	0.200752	-0.012134	0.199962
-0.012221	0.200751	-0.012329	0.199961
-0.012417	0.200750	-0.012524	0.199960
-0.012612	0.200748	-0.012719	0.199958
-0.012808	0.200747	-0.012914	0.199957
-0.013004	0.200746	-0.013109	0.199956
-0.013199	0.200745	-0.013304	0.199955
-0.013395	0.200743	-0.013498	0.199953
-0.013591	0.200742	-0.013693	0.199952
-0.013786	0.200741	-0.013888	0.199951
-0.013982	0.200739	-0.014083	0.199949
-0.014177	0.200738	-0.014278	0.199948
-0.014373	0.200736	-0.014473	0.199946
-0.014569	0.200735	-0.014667	0.199945
-0.014764	0.200733	-0.014862	0.199943
-0.014960	0.200732	-0.015057	0.199942
-0.015155	0.200730	-0.015252	0.199940
-0.015351	0.200729	-0.015447	0.199939
-0.015547	0.200727	-0.015642	0.199937
-0.015742	0.200726	-0.015836	0.199936
-0.015938	0.200724	-0.016031	0.199934
-0.016133	0.200723	-0.016226	0.199932
-0.016329	0.200721	-0.016421	0.199931
-0.016524	0.200719	-0.016616	0.199929
-0.016720	0.200718	-0.016811	0.199927
-0.016916	0.200716	-0.017005	0.199926
-0.017111	0.200714	-0.017200	0.199924
-0.017307	0.200713	-0.017395	0.199922
-0.017502	0.200711	-0.017590	0.199921
-0.017698	0.200709	-0.017785	0.199919
-0.017894	0.200707	-0.017980	0.199917
-0.018089	0.200706	-0.018174	0.199915
-0.018285	0.200704	-0.018369	0.199913
-0.018480	0.200702	-0.018564	0.199912
-0.018676	0.200700	-0.018759	0.199910
-0.018871	0.200698	-0.018954	0.199908
-0.019067	0.200696	-0.019148	0.199906
-0.019263	0.200695	-0.019343	0.199904
-0.019458	0.200693	-0.019538	0.199902
-0.019654	0.200691	-0.019733	0.199900
-0.019849	0.200689	-0.019928	0.199898
-0.020045	0.200687	-0.020122	0.199896
-0.020240	0.200685	-0.020317	0.199894
-0.020436	0.200683	-0.020512	0.199892
-0.020631	0.200681	-0.020707	0.199890
-0.020827	0.200679	-0.020902	0.199888
-0.021023	0.200676	-0.021096	0.199886
-0.021218	0.200674	-0.021291	0.199884
-0.021414	0.200672	-0.021486	0.199882
-0.021609	0.200670	-0.021681	0.199879
-0.021805	0.200668	-0.021875	0.199877
-0.022000	0.200666	-0.022070	0.199875
-0.022196	0.200664	-0.022265	0.199873
-0.022391	0.200661	-0.022460	0.199871
-0.022587	0.200659	-0.022655	0.199868
-0.022782	0.200657	-0.022849	0.199866
-0.022978	0.200655	-0.023044	0.199864
-0.023173	0.200652	-0.023239	0.199861
-0.023369	0.200650	-0.023434	0.199859
-0.023564	0.200648	-0.023628	0.199857
-0.023760	0.200645	-0.023823	0.199854
-0.023955	0.200643	-0.024018	0.199852
-0.024151	0.200641	-0.024213	0.199850
-0.024347	0.200638	-0.024407	0.199847
-0.024542	0.200636	-0.024602	0.199845
-0.024738	0.200633	-0.024797	0.199842
-0.024933	0.200631	-0.024992	0.199840
-0.025129	0.200628	-0.025186	0.199837
-0.025324	0.200626	-0.025381	0.199835
-0.025520	0.200623	-0.025576	0.199832
-0.025715	0.200621	-0.025771	0.199830
-0.025911	0.200618	-0.025965	0.199827
-0.026106	0.200615	-0.026160	0.199824
-0.026301	0.200613	-0.026355	0.199822
-0.026497	0.200610	-0.026549	0.199819
-0.026692	0.200608	-0.026744	0.199816
-0.026888	0.200605	-0.026939	0.199814
-0.027083	0.200602	-0.027134	0.199811
-0.027279	0.200600	-0.027328	0.199808
-0.027474	0.200597	-0.027523	0.199806
-0.027670	0.200594	-0.027718	0.199803
-0.027865	0.200591	-0.027912	0.199800
-0.028061	0.200588	-0.028107	0.199797
-0.028256	0.200586	-0.028302	0.199794
-0.028452	0.200583	-0.028497	0.199792
-0.028647	0.200580	-0.028691	0.199789
-0.028843	0.200577	-0.028886	0.199786
-0.029038	0.200574	-0.029081	0.199783
-0.029233	0.200571	-0.029275	0.199780
-0.029429	0.200568	-0.029470	0.199777
-0.029624	0.200565	-0.029665	0.199774
-0.029820	0.200563	-0.029859	0.199771
-0.030015	0.200560	-0.030054	0.199768
-0.030211	0.200557	-0.030249	0.199765
-0.030406	0.200554	-0.030443	0.199762
-0.030602	0.200550	-0.030638	0.199759
-0.030797	0.200547	-0.030833	0.199756
-0.030992	0.200544	-0.031027	0.199753
-0.031188	0.200541	-0.031222	0.199750
-0.031383	0.200538	-0.031417	0.199747
-0.031579	0.200535	-0.031611	0.199743
-0.031774	0.200532	-0.031806	0.199740
-0.031969	0.200529	-0.032001	0.199737
-0.032165	0.200525	-0.032195	0.199734
-0.032360	0.200522	-0.032390	0.199731
-0.032556	0.200519	-0.032584	0.199727
-0.032751	0.200516	-0.032779	0.199724
-0.032946	0.200512	-0.032974	0.199721
-0.033142	0.200509	-0.033168	0.199718
-0.033337	0.200506	-0.033363	0.199714
-0.033533	0.200503	-0.033558	0.199711
-0.033728	0.200499	-0.033752	0.199708
-0.033923	0.200496	-0.033947	0.199704
-0.034119	0.200492	-0.034141	0.199701
-0.034314	0.200489	-0.034336	0.199697
-0.034509	0.200486	-0.034531	0.199694
-0.034705	0.200482	-0.034725	0.199690
-0.034900	0.200479	-0.034920	0.199687
-0.035095	0.200475	-0.035114	0.199683
-0.035291	0.200472	-0.035309	0.199680
-0.035486	0.200468	-0.035504	0.199676
-0.035682	0.200465	-0.035698	0.199673
-0.035877	0.200461	-0.035893	0.199669
-0.036072	0.200457	-0.036087	0.199666
-0.036268	0.200454	-0.036282	0.199662
-0.036463	0.200450	-0.036476	0.199658
-0.036658	0.200447	-0.036671	0.199655
-0.036854	0.200443	-0.036866	0.199651
-0.037049	0.200439	-0.037060	0.199647
-0.037244	0.200435	-0.037255	0.199644
-0.037439	0.200432	-0.037449	0.199640
-0.037635	0.200428	-0.037644	0.199636
-0.037830	0.200424	-0.037838	0.199632
-0.038025	0.200420	-0.038033	0.199629
-0.038221	0.200417	-0.038227	0.199625
-0.038416	0.200413	-0.038422	0.199621
-0.038611	0.200409	-0.038616	0.199617
-0.038807	0.200405	-0.038811	0.199613
-0.039002	0.200401	-0.039006	0.199609
-0.039197	0.200397	-0.039200	0.199605
-0.039392	0.200393	-0.039395	0.199601
-0.039588	0.200389	-0.039589	0.199598
-0.039783	0.200386	-0.039784	0.199594
-0.039978	0.200382	-0.039978	0.199590
-0.040173	0.200378	-0.040173	0.199586
-0.040369	0.200374	-0.040367	0.199582
-0.040564	0.200370	-0.040562	0.199577
-0.040759	0.200365	-0.040756	0.199573
-0.040954	0.200361	-0.040951	0.199569
-0.041150	0.200357	-0.041145	0.199565
-0.041345	0.200353	-0.041339	0.199561
-0.041540	0.200349	-0.041534	0.199557
-0.041735	0.200345	-0.041728	0.199553
-0.041931	0.200341	-0.041923	0.199549
-0.042126	0.200337	-0.042117	0.199544
-0.042321	0.200332	-0.042312	0.199540
-0.042516	0.200328	-0.042506	0.199536
-0.042712	0.200324	-0.042701	0.199532
-0.042907	0.200320	-0.042895	0.199527
-0.043102	0.200315	-0.043090	0.199523
-0.043297	0.200311	-0.043284	0.199519
-0.043492	0.200307	-0.043478	0.199514
-0.043688	0.200302	-0.043673	0.199510
-0.043883	0.200298	-0.043867	0.199506
-0.044078	0.200294	-0.044062	0.199501
-0.044273	0.200289	-0.044256	0.199497
-0.044468	0.200285	-0.044451	0.199492
-0.044663	0.200280	-0.044645	0.199488
-0.044859	0.200276	-0.044839	0.199484
-0.045054	0.200271	-0.045034	0.199479
-0.045249	0.200267	-0.045228	0.199475
-0.045444	0.200262	-0.045422	0.199470
-0.045639	0.200258	-0.045617	0.199465
-0.045834	0.200253	-0.045811	0.199461
-0.046029	0.200249	-0.046006	0.199456
-0.046225	0.200244	-0.046200	0.199452
-0.046420	0.200239	-0.046394	0.199447
-0.046615	0.200235	-0.046589	0.199442
-0.046810	0.200230	-0.046783	0.199438
-0.047005	0.200225	-0.046977	0.199433
-0.047200	0.200221	-0.047172	0.199428
-0.047395	0.200216	-0.047366	0.199424
-0.047590	0.200211	-0.047560	0.199419
-0.047785	0.200206	-0.047755	0.199414
-0.047981	0.200202	-0.047949	0.199409
-0.048176	0.200197	-0.048143	0.199404
-0.048371	0.200192	-0.048338	0.199400
-0.048566	0.200187	-0.048532	0.199395
-0.048761	0.200182	-0.048726	0.199390
-0.048956	0.200177	-0.048921	0.199385
-0.049151	0.200173	-0.049115	0.199380
-0.049346	0.200168	-0.049309	0.199375
-0.049541	0.200163	-0.049504	0.199370
-0.049736	0.200158	-0.049698	0.199365
-0.049931	0.200153	-0.049892	0.199360
-0.050126	0.200148	-0.050086	0.199355
-0.050321	0.200143	-0.050281	0.199350
-0.050516	0.200138	-0.050475	0.199345
-0.050711	0.200133	-0.050669	0.199340
-0.050906	0.200128	-0.050863	0.199335
-0.051101	0.200123	-0.051058	0.199330
-0.051296	0.200117	-0.051252	0.199325
-0.051491	0.200112	-0.051446	0.199320
-0.051686	0.200107	-0.051640	0.199315
-0.051881	0.200102	-0.051835	0.199310
-0.052076	0.200097	-0.052029	0.199304
-0.052271	0.200092	-0.052223	0.199299
-0.052466	0.200086	-0.052417	0.199294
-0.052661	0.200081	-0.052612	0.199289
-0.052856	0.200076	-0.052806	0.199283
-0.053051	0.200071	-0.053000	0.199278
-0.053246	0.200065	-0.053194	0.199273
-0.053441	0.200060	-0.053388	0.199267
-0.053636	0.200055	-0.053583	0.199262
-0.053831	0.200049	-0.053777	0.199257
-0.054026	0.200044	-0.053971	0.199251
-0.054221	0.200038	-0.054165	0.199246
-0.054416	0.200033	-0.054359	0.199240
-0.054611	0.200028	-0.054553	0.199235
-0.054806	0.200022	-0.054748	0.199230
-0.055001	0.200017	-0.054942	0.199224
-0.055196	0.200011	-0.055136	0.199219
-0.055391	0.200006	-0.055330	0.199213
-0.055585	0.200000	-0.055524	0.199208
-0.055780	0.199995	-0.055718	0.199202
-0.055975	0.199989	-0.055912	0.199196
-0.056170	0.199983	-0.056107	0.199191
-0.056365	0.199978	-0.056301	0.199185
-0.056560	0.199972	-0.056495	0.199180
-0.056755	0.199966	-0.056689	0.199174
-0.056950	0.199961	-0.056883	0.199168
-0.057144	0.199955	-0.057077	0.199162
-0.057339	0.199949	-0.057271	0.199157
-0.057534	0.199944	-0.057465	0.199151
-0.057729	0.199938	-0.057659	0.199145
-0.057924	0.199932	-0.057853	0.199140
-0.058119	0.199926	-0.058047	0.199134
-0.058313	0.199920	-0.058241	0.199128
-0.058508	0.199915	-0.058436	0.199122
-0.058703	0.199909	-0.058630	0.199116
-0.058898	0.199903	-0.058824	0.199110
-0.059093	0.199897	-0.059018	0.199104
-0.059288	0.199891	-0.059212	0.199099
-0.059482	0.199885	-0.059406	0.199093
-0.059677	0.199879	-0.059600	0.199087
-0.059872	0.199873	-0.059794	0.199081
-0.060067	0.199867	-0.059988	0.199075
-0.060261	0.199861	-0.060182	0.199069
-0.060456	0.199855	-0.060376	0.199063
-0.060651	0.199849	-0.060570	0.199057
-0.060846	0.199843	-0.060764	0.199051
-0.061040	0.199837	-0.060958	0.199044
-0.061235	0.199831	-0.061152	0.199038
-0.061430	0.199825	-0.061346	0.199032
-0.061625	0.199819	-0.061540	0.199026
-0.061819	0.199813	-0.061734	0.199020
-0.062014	0.199806	-0.061928	0.199014
-0.062209	0.199800	-0.062121	0.199008
-0.062403	0.199794	-0.062315	0.199001
-0.062598	0.199788	-0.062509	0.198995
-0.062793	0.199781	-0.062703	0.198989
-0.062988	0.199775	-0.062897	0.198983
-0.063182	0.199769	-0.063091	0.198976
-0.063377	0.199763	-0.063285	0.198970
-0.063572	0.199756	-0.063479	0.198964
-0.063766	0.199750	-0.063673	0.198957
-0.063961	0.199743	-0.063867	0.198951
-0.064156	0.199737	-0.064061	0.198944
-0.064350	0.199731	-0.064254	0.198938
-0.064545	0.199724	-0.064448	0.198932
-0.064739	0.199718	-0.064642	0.198925
-0.064934	0.199711	-0.064836	0.198919
-0.065129	0.199705	-0.065030	0.198912
-0.065323	0.199698	-0.065224	0.198906
-0.065518	0.199692	-0.065418	0.198899
-0.065712	0.199685	-0.065611	0.198893
-0.065907	0.199679	-0.065805	0.198886
-0.066102	0.199672	-0.065999	0.198879
-0.066296	0.199665	-0.066193	0.198873
-0.066491	0.199659	-0.066387	0.198866
-0.066685	0.199652	-0.066580	0.198860
-0.066880	0.199645	-0.066774	0.198853
-0.067074	0.199639	-0.066968	0.198846
-0.067269	0.199632	-0.067162	0.198839
-0.067464	0.199625	-0.067356	0.198833
-0.067658	0.199619	-0.067549	0.198826
-0.067853	0.199612	-0.067743	0.198819
-0.068047	0.199605	-0.067937	0.198812
-0.068242	0.199598	-0.068131	0.198806
-0.068436	0.199591	-0.068324	0.198799
